tem_m,rain_m,wind_m,humid_m,snow_m,working,people,holiday,event,역명_길음,역명_남태령,역명_노원,역명_당고개,역명_동대문,역명_동대문역사문화공원(DDP),역명_동작(현충원),역명_명동,역명_미아(서울사이버대학),역명_미아사거리,역명_사당,역명_삼각지,역명_상계,역명_서울역,역명_성신여대입구(돈암),역명_수유(강북구청),역명_숙대입구(갈월),역명_신용산,역명_쌍문,역명_이촌(국립중앙박물관),역명_창동,역명_총신대입구(이수),역명_충무로,역명_한성대입구(삼선교),역명_혜화,역명_회현(남대문시장)
22.400000000000002,0.0,2.533333333333333,73.33333333333333,0.0,1,304,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20.633333333333333,0.0,2.5666666666666664,66.66666666666667,0.0,0,2116,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20.633333333333333,0.0,2.5666666666666664,66.66666666666667,0.0,0,2999,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
20.633333333333333,0.0,2.5666666666666664,66.66666666666667,0.0,0,2277,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20.633333333333333,0.0,2.5666666666666664,66.66666666666667,0.0,0,3322,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
20.633333333333333,0.0,2.5666666666666664,66.66666666666667,0.0,0,4943,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
20.633333333333333,0.0,2.5666666666666664,66.66666666666667,0.0,0,5026,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
20.633333333333333,0.0,2.5666666666666664,66.66666666666667,0.0,0,2272,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20.633333333333333,0.0,2.5666666666666664,66.66666666666667,0.0,0,3925,0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20.633333333333333,0.0,2.5666666666666664,66.66666666666667,0.0,0,2708,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20.633333333333333,0.0,2.5666666666666664,66.66666666666667,0.0,0,2079,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
20.633333333333333,0.0,2.5666666666666664,66.66666666666667,0.0,0,1512,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
20.633333333333333,0.0,2.5666666666666664,66.66666666666667,0.0,0,1277,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
20.633333333333333,0.0,2.5666666666666664,66.66666666666667,0.0,0,725,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20.633333333333333,0.0,2.5666666666666664,66.66666666666667,0.0,0,569,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20.633333333333333,0.0,2.5666666666666664,66.66666666666667,0.0,0,775,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
20.633333333333333,0.0,2.5666666666666664,66.66666666666667,0.0,0,425,0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20.633333333333333,0.0,2.5666666666666664,66.66666666666667,0.0,0,529,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20.633333333333333,0.0,2.5666666666666664,66.66666666666667,0.0,0,603,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
20.633333333333333,0.0,2.5666666666666664,66.66666666666667,0.0,0,975,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
20.633333333333333,0.0,2.5666666666666664,66.66666666666667,0.0,0,312,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20.633333333333333,0.0,2.5666666666666664,66.66666666666667,0.0,0,590,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
20.633333333333333,0.0,2.5666666666666664,66.66666666666667,0.0,0,568,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
20.633333333333333,0.0,2.5666666666666664,66.66666666666667,0.0,0,263,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20.633333333333333,0.0,2.5666666666666664,66.66666666666667,0.0,0,2003,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
20.633333333333333,0.0,2.5666666666666664,66.66666666666667,0.0,0,2562,0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20.633333333333333,0.0,2.5666666666666664,66.66666666666667,0.0,0,148,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20.966666666666665,0.0,2.8000000000000003,68.33333333333333,0.0,0,1260,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20.966666666666665,0.0,2.8000000000000003,68.33333333333333,0.0,0,1692,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
20.966666666666665,0.0,2.8000000000000003,68.33333333333333,0.0,0,1355,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20.966666666666665,0.0,2.8000000000000003,68.33333333333333,0.0,0,2095,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
20.966666666666665,0.0,2.8000000000000003,68.33333333333333,0.0,0,2981,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
20.966666666666665,0.0,2.8000000000000003,68.33333333333333,0.0,0,3193,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
20.966666666666665,0.0,2.8000000000000003,68.33333333333333,0.0,0,1378,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20.966666666666665,0.0,2.8000000000000003,68.33333333333333,0.0,0,2341,0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20.966666666666665,0.0,2.8000000000000003,68.33333333333333,0.0,0,1499,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20.966666666666665,0.0,2.8000000000000003,68.33333333333333,0.0,0,1228,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
20.966666666666665,0.0,2.8000000000000003,68.33333333333333,0.0,0,901,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
20.966666666666665,0.0,2.8000000000000003,68.33333333333333,0.0,0,741,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
20.966666666666665,0.0,2.8000000000000003,68.33333333333333,0.0,0,225,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20.966666666666665,0.0,2.8000000000000003,68.33333333333333,0.0,0,394,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20.966666666666665,0.0,2.8000000000000003,68.33333333333333,0.0,0,506,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
20.966666666666665,0.0,2.8000000000000003,68.33333333333333,0.0,0,331,0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20.966666666666665,0.0,2.8000000000000003,68.33333333333333,0.0,0,313,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20.966666666666665,0.0,2.8000000000000003,68.33333333333333,0.0,0,433,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
20.966666666666665,0.0,2.8000000000000003,68.33333333333333,0.0,0,630,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
20.966666666666665,0.0,2.8000000000000003,68.33333333333333,0.0,0,187,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20.966666666666665,0.0,2.8000000000000003,68.33333333333333,0.0,0,390,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
20.966666666666665,0.0,2.8000000000000003,68.33333333333333,0.0,0,366,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
20.966666666666665,0.0,2.8000000000000003,68.33333333333333,0.0,0,223,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20.966666666666665,0.0,2.8000000000000003,68.33333333333333,0.0,0,1229,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
20.966666666666665,0.0,2.8000000000000003,68.33333333333333,0.0,0,1586,0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20.966666666666665,0.0,2.8000000000000003,68.33333333333333,0.0,0,92,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21.866666666666664,0.0,3.233333333333333,66.33333333333333,0.0,1,5673,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21.866666666666664,0.0,3.233333333333333,66.33333333333333,0.0,1,8187,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
21.866666666666664,0.0,3.233333333333333,66.33333333333333,0.0,1,5635,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21.866666666666664,0.0,3.233333333333333,66.33333333333333,0.0,1,8642,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
21.866666666666664,0.0,3.233333333333333,66.33333333333333,0.0,1,13054,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
21.866666666666664,0.0,3.233333333333333,66.33333333333333,0.0,1,11883,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
21.866666666666664,0.0,3.233333333333333,66.33333333333333,0.0,1,5245,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21.866666666666664,0.0,3.233333333333333,66.33333333333333,0.0,1,10247,0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
