날짜,호선,역명,구분,07시-10시
2022-04-03,4,충무로,승차,551
2022-04-03,4,명동,승차,411
2022-04-03,4,회현(남대문시장),승차,321
2022-04-03,4,서울역,승차,489
2022-04-03,4,숙대입구(갈월),승차,744
2022-04-03,4,삼각지,승차,207
2022-04-03,4,신용산,승차,450
2022-04-03,4,이촌(국립중앙박물관),승차,376
2022-04-03,4,동작(현충원),승차,119
2022-04-03,4,총신대입구(이수),승차,1389
2022-04-03,4,사당,승차,1796
2022-04-03,4,남태령,승차,142
2022-04-04,4,당고개,승차,3753
2022-04-04,4,상계,승차,7920
2022-04-04,4,노원,승차,5578
2022-04-04,4,창동,승차,8615
2022-04-04,4,쌍문,승차,12932
2022-04-04,4,수유(강북구청),승차,12084
2022-04-04,4,미아(서울사이버대학),승차,5120
2022-04-04,4,미아사거리,승차,9949
2022-04-04,4,길음,승차,8744
2022-04-04,4,성신여대입구(돈암),승차,5074
2022-04-04,4,한성대입구(삼선교),승차,3541
2022-04-04,4,혜화,승차,2308
2022-04-04,4,동대문,승차,884
2022-04-04,4,동대문역사문화공원(DDP),승차,820
2022-04-04,4,충무로,승차,1257
2022-04-04,4,명동,승차,657
2022-04-04,4,회현(남대문시장),승차,765
2022-04-04,4,서울역,승차,1431
2022-04-04,4,숙대입구(갈월),승차,2231
2022-04-04,4,삼각지,승차,926
2022-04-04,4,신용산,승차,1624
2022-04-04,4,이촌(국립중앙박물관),승차,1557
2022-04-04,4,동작(현충원),승차,356
2022-04-04,4,총신대입구(이수),승차,5588
2022-04-04,4,사당,승차,8660
2022-04-04,4,남태령,승차,291
2022-04-05,4,당고개,승차,3918
2022-04-05,4,상계,승차,8233
2022-04-05,4,노원,승차,5605
2022-04-05,4,창동,승차,8729
2022-04-05,4,쌍문,승차,12999
2022-04-05,4,수유(강북구청),승차,12385
2022-04-05,4,미아(서울사이버대학),승차,5227
2022-04-05,4,미아사거리,승차,10224
2022-04-05,4,길음,승차,8975
2022-04-05,4,성신여대입구(돈암),승차,5245
2022-04-05,4,한성대입구(삼선교),승차,3711
2022-04-05,4,혜화,승차,2325
2022-04-05,4,동대문,승차,915
2022-04-05,4,동대문역사문화공원(DDP),승차,898
2022-04-05,4,충무로,승차,1377
2022-04-05,4,명동,승차,653
2022-04-05,4,회현(남대문시장),승차,798
2022-04-05,4,서울역,승차,1410
2022-04-05,4,숙대입구(갈월),승차,2252
2022-04-05,4,삼각지,승차,908
2022-04-05,4,신용산,승차,1595
2022-04-05,4,이촌(국립중앙박물관),승차,1560
2022-04-05,4,동작(현충원),승차,378
2022-04-05,4,총신대입구(이수),승차,5697
2022-04-05,4,사당,승차,8929
2022-04-05,4,남태령,승차,275
2022-04-06,4,당고개,승차,3824
2022-04-06,4,상계,승차,8192
2022-04-06,4,노원,승차,5573
2022-04-06,4,창동,승차,8660
2022-04-06,4,쌍문,승차,13181
2022-04-06,4,수유(강북구청),승차,12236
2022-04-06,4,미아(서울사이버대학),승차,5235
2022-04-06,4,미아사거리,승차,10029
2022-04-06,4,길음,승차,8985
2022-04-06,4,성신여대입구(돈암),승차,5280
2022-04-06,4,한성대입구(삼선교),승차,3600
2022-04-06,4,혜화,승차,2230
2022-04-06,4,동대문,승차,934
2022-04-06,4,동대문역사문화공원(DDP),승차,914
2022-04-06,4,충무로,승차,1320
2022-04-06,4,명동,승차,608
2022-04-06,4,회현(남대문시장),승차,804
2022-04-06,4,서울역,승차,1500
2022-04-06,4,숙대입구(갈월),승차,2274
2022-04-06,4,삼각지,승차,927
2022-04-06,4,신용산,승차,1590
2022-04-06,4,이촌(국립중앙박물관),승차,1539
2022-04-06,4,동작(현충원),승차,323
2022-04-06,4,총신대입구(이수),승차,5698
2022-04-06,4,사당,승차,8986
2022-04-06,4,남태령,승차,316
2022-04-07,4,당고개,승차,3832
2022-04-07,4,상계,승차,8123
2022-04-07,4,노원,승차,5609
2022-04-07,4,창동,승차,8840
2022-04-07,4,쌍문,승차,13192
2022-04-07,4,수유(강북구청),승차,12303
2022-04-07,4,미아(서울사이버대학),승차,5182
2022-04-07,4,미아사거리,승차,10120
2022-04-07,4,길음,승차,9117
2022-04-07,4,성신여대입구(돈암),승차,5332
2022-04-07,4,한성대입구(삼선교),승차,3640
2022-04-07,4,혜화,승차,2255
2022-04-07,4,동대문,승차,917
2022-04-07,4,동대문역사문화공원(DDP),승차,866
2022-04-07,4,충무로,승차,1286
2022-04-07,4,명동,승차,621
2022-04-07,4,회현(남대문시장),승차,730
2022-04-07,4,서울역,승차,1449
2022-04-07,4,숙대입구(갈월),승차,2247
2022-04-07,4,삼각지,승차,914
2022-04-07,4,신용산,승차,1600
2022-04-07,4,이촌(국립중앙박물관),승차,1585
2022-04-07,4,동작(현충원),승차,356
2022-04-07,4,총신대입구(이수),승차,5674
2022-04-07,4,사당,승차,8923
2022-04-07,4,남태령,승차,299
2022-04-08,4,당고개,승차,3731
2022-04-08,4,상계,승차,7933
2022-04-08,4,노원,승차,5415
2022-04-08,4,창동,승차,8536
2022-04-08,4,쌍문,승차,12727
2022-04-08,4,수유(강북구청),승차,12146
2022-04-08,4,미아(서울사이버대학),승차,5064
2022-04-08,4,미아사거리,승차,9869
2022-04-08,4,길음,승차,8671
2022-04-08,4,성신여대입구(돈암),승차,5060
2022-04-08,4,한성대입구(삼선교),승차,3534
2022-04-08,4,혜화,승차,2261
2022-04-08,4,동대문,승차,995
2022-04-08,4,동대문역사문화공원(DDP),승차,890
2022-04-08,4,충무로,승차,1383
2022-04-08,4,명동,승차,648
2022-04-08,4,회현(남대문시장),승차,821
2022-04-08,4,서울역,승차,1474
2022-04-08,4,숙대입구(갈월),승차,2187
2022-04-08,4,삼각지,승차,845
2022-04-08,4,신용산,승차,1549
2022-04-08,4,이촌(국립중앙박물관),승차,1520
2022-04-08,4,동작(현충원),승차,378
2022-04-08,4,총신대입구(이수),승차,5456
2022-04-08,4,사당,승차,8466
2022-04-08,4,남태령,승차,298
2022-04-09,4,당고개,승차,1649
2022-04-09,4,상계,승차,3072
2022-04-09,4,노원,승차,2276
2022-04-09,4,창동,승차,3575
2022-04-09,4,쌍문,승차,5172
2022-04-09,4,수유(강북구청),승차,5430
2022-04-09,4,미아(서울사이버대학),승차,2394
2022-04-09,4,미아사거리,승차,4073
2022-04-09,4,길음,승차,2896
2022-04-09,4,성신여대입구(돈암),승차,2189
2022-04-09,4,한성대입구(삼선교),승차,1579
2022-04-09,4,혜화,승차,1296
2022-04-09,4,동대문,승차,551
2022-04-09,4,동대문역사문화공원(DDP),승차,547
2022-04-09,4,충무로,승차,895
2022-04-09,4,명동,승차,504
2022-04-09,4,회현(남대문시장),승차,519
2022-04-09,4,서울역,승차,685
2022-04-09,4,숙대입구(갈월),승차,1133
2022-04-09,4,삼각지,승차,310
2022-04-09,4,신용산,승차,609
2022-04-09,4,이촌(국립중앙박물관),승차,635
2022-04-09,4,동작(현충원),승차,186
2022-04-09,4,총신대입구(이수),승차,2071
2022-04-09,4,사당,승차,3015
2022-04-09,4,남태령,승차,184
2022-04-10,4,당고개,승차,1088
2022-04-10,4,상계,승차,1969
2022-04-10,4,노원,승차,1408
2022-04-10,4,창동,승차,2222
2022-04-10,4,쌍문,승차,3416
2022-04-10,4,수유(강북구청),승차,3619
2022-04-10,4,미아(서울사이버대학),승차,1544
2022-04-10,4,미아사거리,승차,2765
2022-04-10,4,길음,승차,1873
2022-04-10,4,성신여대입구(돈암),승차,1347
2022-04-10,4,한성대입구(삼선교),승차,1052
2022-04-10,4,혜화,승차,902
2022-04-10,4,동대문,승차,281
2022-04-10,4,동대문역사문화공원(DDP),승차,405
2022-04-10,4,충무로,승차,610
2022-04-10,4,명동,승차,501
2022-04-10,4,회현(남대문시장),승차,384
2022-04-10,4,서울역,승차,562
2022-04-10,4,숙대입구(갈월),승차,794
2022-04-10,4,삼각지,승차,231
2022-04-10,4,신용산,승차,495
2022-04-10,4,이촌(국립중앙박물관),승차,421
2022-04-10,4,동작(현충원),승차,134
2022-04-10,4,총신대입구(이수),승차,1466
2022-04-10,4,사당,승차,2140
2022-04-10,4,남태령,승차,164
2022-04-11,4,당고개,승차,3854
2022-04-11,4,상계,승차,8294
2022-04-11,4,노원,승차,5703
2022-04-11,4,창동,승차,8844
2022-04-11,4,쌍문,승차,13195
2022-04-11,4,수유(강북구청),승차,12551
2022-04-11,4,미아(서울사이버대학),승차,5216
2022-04-11,4,미아사거리,승차,10384
2022-04-11,4,길음,승차,8964
2022-04-11,4,성신여대입구(돈암),승차,5371
2022-04-11,4,한성대입구(삼선교),승차,3602
2022-04-11,4,혜화,승차,2302
2022-04-11,4,동대문,승차,914
2022-04-11,4,동대문역사문화공원(DDP),승차,909
2022-04-11,4,충무로,승차,1230
2022-04-11,4,명동,승차,682
2022-04-11,4,회현(남대문시장),승차,794
2022-04-11,4,서울역,승차,1549
2022-04-11,4,숙대입구(갈월),승차,2377
2022-04-11,4,삼각지,승차,931
2022-04-11,4,신용산,승차,1715
2022-04-11,4,이촌(국립중앙박물관),승차,1656
2022-04-11,4,동작(현충원),승차,444
2022-04-11,4,총신대입구(이수),승차,5698
2022-04-11,4,사당,승차,8962
2022-04-11,4,남태령,승차,316
2022-04-12,4,당고개,승차,3941
2022-04-12,4,상계,승차,8500
2022-04-12,4,노원,승차,5857
2022-04-12,4,창동,승차,9107
2022-04-12,4,쌍문,승차,13588
2022-04-12,4,수유(강북구청),승차,12770
2022-04-12,4,미아(서울사이버대학),승차,5259
2022-04-12,4,미아사거리,승차,10355
2022-04-12,4,길음,승차,9302
2022-04-12,4,성신여대입구(돈암),승차,5466
2022-04-12,4,한성대입구(삼선교),승차,3806
2022-04-12,4,혜화,승차,2354
2022-04-12,4,동대문,승차,949
2022-04-12,4,동대문역사문화공원(DDP),승차,922
2022-04-12,4,충무로,승차,1383
2022-04-12,4,명동,승차,686
2022-04-12,4,회현(남대문시장),승차,830
2022-04-12,4,서울역,승차,1462
2022-04-12,4,숙대입구(갈월),승차,2439
2022-04-12,4,삼각지,승차,975
2022-04-12,4,신용산,승차,1630
2022-04-12,4,이촌(국립중앙박물관),승차,1678
2022-04-12,4,동작(현충원),승차,361
2022-04-12,4,총신대입구(이수),승차,5798
2022-04-12,4,사당,승차,9264
2022-04-12,4,남태령,승차,295
2022-04-13,4,당고개,승차,3788
2022-04-13,4,상계,승차,8326
2022-04-13,4,노원,승차,5792
2022-04-13,4,창동,승차,8989
2022-04-13,4,쌍문,승차,13313
2022-04-13,4,수유(강북구청),승차,12403
2022-04-13,4,미아(서울사이버대학),승차,5206
2022-04-13,4,미아사거리,승차,10209
2022-04-13,4,길음,승차,9253
2022-04-13,4,성신여대입구(돈암),승차,5410
2022-04-13,4,한성대입구(삼선교),승차,3687
2022-04-13,4,혜화,승차,2351
2022-04-13,4,동대문,승차,895
2022-04-13,4,동대문역사문화공원(DDP),승차,898
2022-04-13,4,충무로,승차,1363
2022-04-13,4,명동,승차,677
2022-04-13,4,회현(남대문시장),승차,806
2022-04-13,4,서울역,승차,1511
2022-04-13,4,숙대입구(갈월),승차,2407
2022-04-13,4,삼각지,승차,943
2022-04-13,4,신용산,승차,1637
2022-04-13,4,이촌(국립중앙박물관),승차,1607
2022-04-13,4,동작(현충원),승차,341
2022-04-13,4,총신대입구(이수),승차,5708
2022-04-13,4,사당,승차,9024
2022-04-13,4,남태령,승차,311
2022-04-14,4,당고개,승차,3826
2022-04-14,4,상계,승차,8340
2022-04-14,4,노원,승차,5905
2022-04-14,4,창동,승차,8927
2022-04-14,4,쌍문,승차,13426
2022-04-14,4,수유(강북구청),승차,12654
2022-04-14,4,미아(서울사이버대학),승차,5296
2022-04-14,4,미아사거리,승차,10345
2022-04-14,4,길음,승차,9104
2022-04-14,4,성신여대입구(돈암),승차,5470
2022-04-14,4,한성대입구(삼선교),승차,3685
2022-04-14,4,혜화,승차,2362
2022-04-14,4,동대문,승차,896
2022-04-14,4,동대문역사문화공원(DDP),승차,907
2022-04-14,4,충무로,승차,1391
2022-04-14,4,명동,승차,675
2022-04-14,4,회현(남대문시장),승차,768
2022-04-14,4,서울역,승차,1527
2022-04-14,4,숙대입구(갈월),승차,2402
2022-04-14,4,삼각지,승차,920
2022-04-14,4,신용산,승차,1654
2022-04-14,4,이촌(국립중앙박물관),승차,1630
2022-04-14,4,동작(현충원),승차,300
2022-04-14,4,총신대입구(이수),승차,5782
2022-04-14,4,사당,승차,9203
2022-04-14,4,남태령,승차,311
2022-04-15,4,당고개,승차,3775
2022-04-15,4,상계,승차,8036
2022-04-15,4,노원,승차,5592
2022-04-15,4,창동,승차,8638
2022-04-15,4,쌍문,승차,12951
2022-04-15,4,수유(강북구청),승차,12429
2022-04-15,4,미아(서울사이버대학),승차,5256
2022-04-15,4,미아사거리,승차,9983
2022-04-15,4,길음,승차,8859
2022-04-15,4,성신여대입구(돈암),승차,5216
2022-04-15,4,한성대입구(삼선교),승차,3533
2022-04-15,4,혜화,승차,2382
2022-04-15,4,동대문,승차,962
2022-04-15,4,동대문역사문화공원(DDP),승차,876
2022-04-15,4,충무로,승차,1379
2022-04-15,4,명동,승차,692
2022-04-15,4,회현(남대문시장),승차,794
2022-04-15,4,서울역,승차,1401
2022-04-15,4,숙대입구(갈월),승차,2356
2022-04-15,4,삼각지,승차,882
2022-04-15,4,신용산,승차,1519
2022-04-15,4,이촌(국립중앙박물관),승차,1585
2022-04-15,4,동작(현충원),승차,382
2022-04-15,4,총신대입구(이수),승차,5755
2022-04-15,4,사당,승차,8886
2022-04-15,4,남태령,승차,315
2022-04-16,4,당고개,승차,1621
2022-04-16,4,상계,승차,3162
2022-04-16,4,노원,승차,2316
2022-04-16,4,창동,승차,3637
2022-04-16,4,쌍문,승차,5307
2022-04-16,4,수유(강북구청),승차,5540
2022-04-16,4,미아(서울사이버대학),승차,2329
2022-04-16,4,미아사거리,승차,4205
2022-04-16,4,길음,승차,2974
2022-04-16,4,성신여대입구(돈암),승차,2155
2022-04-16,4,한성대입구(삼선교),승차,1614
2022-04-16,4,혜화,승차,1363
2022-04-16,4,동대문,승차,578
2022-04-16,4,동대문역사문화공원(DDP),승차,512
2022-04-16,4,충무로,승차,928
2022-04-16,4,명동,승차,558
2022-04-16,4,회현(남대문시장),승차,610
2022-04-16,4,서울역,승차,723
2022-04-16,4,숙대입구(갈월),승차,1118
2022-04-16,4,삼각지,승차,338
2022-04-16,4,신용산,승차,709
2022-04-16,4,이촌(국립중앙박물관),승차,586
2022-04-16,4,동작(현충원),승차,165
2022-04-16,4,총신대입구(이수),승차,2211
2022-04-16,4,사당,승차,3181
2022-04-16,4,남태령,승차,202
2022-04-17,4,당고개,승차,1058
2022-04-17,4,상계,승차,1954
2022-04-17,4,노원,승차,1440
2022-04-17,4,창동,승차,2301
2022-04-17,4,쌍문,승차,3531
2022-04-17,4,수유(강북구청),승차,3703
2022-04-17,4,미아(서울사이버대학),승차,1561
2022-04-17,4,미아사거리,승차,2833
2022-04-17,4,길음,승차,1962
2022-04-17,4,성신여대입구(돈암),승차,1455
2022-04-17,4,한성대입구(삼선교),승차,1074
2022-04-17,4,혜화,승차,942
2022-04-17,4,동대문,승차,326
2022-04-17,4,동대문역사문화공원(DDP),승차,503
2022-04-17,4,충무로,승차,633
2022-04-17,4,명동,승차,495
2022-04-17,4,회현(남대문시장),승차,406
2022-04-17,4,서울역,승차,561
2022-04-17,4,숙대입구(갈월),승차,839
2022-04-17,4,삼각지,승차,236
2022-04-17,4,신용산,승차,494
2022-04-17,4,이촌(국립중앙박물관),승차,421
2022-04-17,4,동작(현충원),승차,123
2022-04-17,4,총신대입구(이수),승차,1583
2022-04-17,4,사당,승차,2052
2022-04-17,4,남태령,승차,174
2022-04-18,4,당고개,승차,3916
2022-04-18,4,상계,승차,8422
2022-04-18,4,노원,승차,5698
2022-04-18,4,창동,승차,8993
2022-04-18,4,쌍문,승차,13358
2022-04-18,4,수유(강북구청),승차,12468
2022-04-18,4,미아(서울사이버대학),승차,5473
2022-04-18,4,미아사거리,승차,10356
2022-04-18,4,길음,승차,9265
2022-04-18,4,성신여대입구(돈암),승차,5332
2022-04-18,4,한성대입구(삼선교),승차,3668
2022-04-18,4,혜화,승차,2414
2022-04-18,4,동대문,승차,960
2022-04-18,4,동대문역사문화공원(DDP),승차,860
2022-04-18,4,충무로,승차,1212
2022-04-18,4,명동,승차,664
2022-04-18,4,회현(남대문시장),승차,815
2022-04-18,4,서울역,승차,1520
2022-04-18,4,숙대입구(갈월),승차,2366
2022-04-18,4,삼각지,승차,967
2022-04-18,4,신용산,승차,1767
2022-04-18,4,이촌(국립중앙박물관),승차,1652
2022-04-18,4,동작(현충원),승차,371
2022-04-18,4,총신대입구(이수),승차,5813
2022-04-18,4,사당,승차,9317
2022-04-18,4,남태령,승차,344
2022-04-19,4,당고개,승차,4020
2022-04-19,4,상계,승차,8628
2022-04-19,4,노원,승차,5969
2022-04-19,4,창동,승차,9289
2022-04-19,4,쌍문,승차,14017
2022-04-19,4,수유(강북구청),승차,12850
2022-04-19,4,미아(서울사이버대학),승차,5482
2022-04-19,4,미아사거리,승차,10793
2022-04-19,4,길음,승차,9600
2022-04-19,4,성신여대입구(돈암),승차,5613
2022-04-19,4,한성대입구(삼선교),승차,3908
2022-04-19,4,혜화,승차,2509
2022-04-19,4,동대문,승차,930
2022-04-19,4,동대문역사문화공원(DDP),승차,918
2022-04-19,4,충무로,승차,1358
2022-04-19,4,명동,승차,672
2022-04-19,4,회현(남대문시장),승차,780
2022-04-19,4,서울역,승차,1544
2022-04-19,4,숙대입구(갈월),승차,2433
2022-04-19,4,삼각지,승차,984
2022-04-19,4,신용산,승차,1731
2022-04-19,4,이촌(국립중앙박물관),승차,1784
2022-04-19,4,동작(현충원),승차,398
2022-04-19,4,총신대입구(이수),승차,5973
2022-04-19,4,사당,승차,9513
2022-04-19,4,남태령,승차,353
2022-04-20,4,당고개,승차,3959
2022-04-20,4,상계,승차,8612
2022-04-20,4,노원,승차,5852
2022-04-20,4,창동,승차,9170
2022-04-20,4,쌍문,승차,13771
2022-04-20,4,수유(강북구청),승차,12795
2022-04-20,4,미아(서울사이버대학),승차,5507
2022-04-20,4,미아사거리,승차,10659
2022-04-20,4,길음,승차,9541
2022-04-20,4,성신여대입구(돈암),승차,5578
2022-04-20,4,한성대입구(삼선교),승차,3833
2022-04-20,4,혜화,승차,2403
2022-04-20,4,동대문,승차,956
2022-04-20,4,동대문역사문화공원(DDP),승차,899
2022-04-20,4,충무로,승차,1367
2022-04-20,4,명동,승차,626
2022-04-20,4,회현(남대문시장),승차,878
2022-04-20,4,서울역,승차,1551
2022-04-20,4,숙대입구(갈월),승차,2414
2022-04-20,4,삼각지,승차,981
2022-04-20,4,신용산,승차,1744
2022-04-20,4,이촌(국립중앙박물관),승차,1722
2022-04-20,4,동작(현충원),승차,346
2022-04-20,4,총신대입구(이수),승차,6069
2022-04-20,4,사당,승차,9471
2022-04-20,4,남태령,승차,369
2022-04-21,4,당고개,승차,3923
2022-04-21,4,상계,승차,8397
2022-04-21,4,노원,승차,5657
2022-04-21,4,창동,승차,9224
2022-04-21,4,쌍문,승차,13291
2022-04-21,4,수유(강북구청),승차,12418
2022-04-21,4,미아(서울사이버대학),승차,5238
2022-04-21,4,미아사거리,승차,10356
2022-04-21,4,길음,승차,8950
2022-04-21,4,성신여대입구(돈암),승차,5201
2022-04-21,4,한성대입구(삼선교),승차,3693
2022-04-21,4,혜화,승차,2268
2022-04-21,4,동대문,승차,903
2022-04-21,4,동대문역사문화공원(DDP),승차,1202
2022-04-21,4,충무로,승차,1494
2022-04-21,4,명동,승차,620
2022-04-21,4,회현(남대문시장),승차,810
2022-04-21,4,서울역,승차,1768
2022-04-21,4,숙대입구(갈월),승차,2369
2022-04-21,4,삼각지,승차,1005
2022-04-21,4,신용산,승차,1709
2022-04-21,4,이촌(국립중앙박물관),승차,1696
2022-04-21,4,동작(현충원),승차,368
2022-04-21,4,총신대입구(이수),승차,6182
2022-04-21,4,사당,승차,11771
2022-04-21,4,남태령,승차,425
2022-04-22,4,당고개,승차,3739
2022-04-22,4,상계,승차,8119
2022-04-22,4,노원,승차,5444
2022-04-22,4,창동,승차,8707
2022-04-22,4,쌍문,승차,12628
2022-04-22,4,수유(강북구청),승차,11867
2022-04-22,4,미아(서울사이버대학),승차,5006
2022-04-22,4,미아사거리,승차,9587
2022-04-22,4,길음,승차,8395
2022-04-22,4,성신여대입구(돈암),승차,4815
2022-04-22,4,한성대입구(삼선교),승차,3431
2022-04-22,4,혜화,승차,2292
2022-04-22,4,동대문,승차,980
2022-04-22,4,동대문역사문화공원(DDP),승차,890
2022-04-22,4,충무로,승차,1365
2022-04-22,4,명동,승차,629
2022-04-22,4,회현(남대문시장),승차,818
2022-04-22,4,서울역,승차,1565
2022-04-22,4,숙대입구(갈월),승차,2301
2022-04-22,4,삼각지,승차,895
2022-04-22,4,신용산,승차,1571
2022-04-22,4,이촌(국립중앙박물관),승차,1581
2022-04-22,4,동작(현충원),승차,364
2022-04-22,4,총신대입구(이수),승차,5645
2022-04-22,4,사당,승차,9009
2022-04-22,4,남태령,승차,337
2022-04-23,4,당고개,승차,1645
2022-04-23,4,상계,승차,3154
2022-04-23,4,노원,승차,2256
2022-04-23,4,창동,승차,3655
2022-04-23,4,쌍문,승차,5297
2022-04-23,4,수유(강북구청),승차,5680
2022-04-23,4,미아(서울사이버대학),승차,2460
2022-04-23,4,미아사거리,승차,4244
2022-04-23,4,길음,승차,3061
2022-04-23,4,성신여대입구(돈암),승차,2217
2022-04-23,4,한성대입구(삼선교),승차,1579
2022-04-23,4,혜화,승차,1309
2022-04-23,4,동대문,승차,561
2022-04-23,4,동대문역사문화공원(DDP),승차,560
2022-04-23,4,충무로,승차,833
2022-04-23,4,명동,승차,519
2022-04-23,4,회현(남대문시장),승차,598
2022-04-23,4,서울역,승차,744
2022-04-23,4,숙대입구(갈월),승차,1105
2022-04-23,4,삼각지,승차,336
2022-04-23,4,신용산,승차,676
2022-04-23,4,이촌(국립중앙박물관),승차,598
2022-04-23,4,동작(현충원),승차,174
2022-04-23,4,총신대입구(이수),승차,2253
2022-04-23,4,사당,승차,3133
2022-04-23,4,남태령,승차,201
2022-04-24,4,당고개,승차,1033
2022-04-24,4,상계,승차,1914
2022-04-24,4,노원,승차,1476
2022-04-24,4,창동,승차,2323
2022-04-24,4,쌍문,승차,3363
2022-04-24,4,수유(강북구청),승차,3786
2022-04-24,4,미아(서울사이버대학),승차,1662
2022-04-24,4,미아사거리,승차,2769
2022-04-24,4,길음,승차,1983
2022-04-24,4,성신여대입구(돈암),승차,1428
2022-04-24,4,한성대입구(삼선교),승차,983
2022-04-24,4,혜화,승차,862
2022-04-24,4,동대문,승차,255
2022-04-24,4,동대문역사문화공원(DDP),승차,422
2022-04-24,4,충무로,승차,568
2022-04-24,4,명동,승차,448
2022-04-24,4,회현(남대문시장),승차,372
2022-04-24,4,서울역,승차,631
2022-04-24,4,숙대입구(갈월),승차,820
2022-04-24,4,삼각지,승차,251
2022-04-24,4,신용산,승차,457
2022-04-24,4,이촌(국립중앙박물관),승차,390
2022-04-24,4,동작(현충원),승차,121
2022-04-24,4,총신대입구(이수),승차,1510
2022-04-24,4,사당,승차,2123
2022-04-24,4,남태령,승차,149
2022-04-25,4,당고개,승차,3960
2022-04-25,4,상계,승차,8491
2022-04-25,4,노원,승차,5831
2022-04-25,4,창동,승차,9075
2022-04-25,4,쌍문,승차,13524
2022-04-25,4,수유(강북구청),승차,12653
2022-04-25,4,미아(서울사이버대학),승차,5304
2022-04-25,4,미아사거리,승차,10614
2022-04-25,4,길음,승차,9984
2022-04-25,4,성신여대입구(돈암),승차,5339
2022-04-25,4,한성대입구(삼선교),승차,3686
2022-04-25,4,혜화,승차,2422
2022-04-25,4,동대문,승차,983
2022-04-25,4,동대문역사문화공원(DDP),승차,904
2022-04-25,4,충무로,승차,1216
2022-04-25,4,명동,승차,719
2022-04-25,4,회현(남대문시장),승차,827
2022-04-25,4,서울역,승차,1565
2022-04-25,4,숙대입구(갈월),승차,2438
2022-04-25,4,삼각지,승차,1021
2022-04-25,4,신용산,승차,1768
2022-04-25,4,이촌(국립중앙박물관),승차,1668
2022-04-25,4,동작(현충원),승차,348
2022-04-25,4,총신대입구(이수),승차,5898
2022-04-25,4,사당,승차,9461
2022-04-25,4,남태령,승차,353
2022-04-26,4,당고개,승차,3985
2022-04-26,4,상계,승차,8683
2022-04-26,4,노원,승차,5999
2022-04-26,4,창동,승차,9367
2022-04-26,4,쌍문,승차,13814
2022-04-26,4,수유(강북구청),승차,12937
2022-04-26,4,미아(서울사이버대학),승차,5555
2022-04-26,4,미아사거리,승차,10771
2022-04-26,4,길음,승차,9812
2022-04-26,4,성신여대입구(돈암),승차,5533
2022-04-26,4,한성대입구(삼선교),승차,3873
2022-04-26,4,혜화,승차,2408
2022-04-26,4,동대문,승차,1009
2022-04-26,4,동대문역사문화공원(DDP),승차,899
2022-04-26,4,충무로,승차,1338
2022-04-26,4,명동,승차,694
2022-04-26,4,회현(남대문시장),승차,830
2022-04-26,4,서울역,승차,1518
2022-04-26,4,숙대입구(갈월),승차,2481
2022-04-26,4,삼각지,승차,1023
2022-04-26,4,신용산,승차,1665
2022-04-26,4,이촌(국립중앙박물관),승차,1740
2022-04-26,4,동작(현충원),승차,334
2022-04-26,4,총신대입구(이수),승차,6058
2022-04-26,4,사당,승차,9472
2022-04-26,4,남태령,승차,349
2022-04-27,4,당고개,승차,4026
2022-04-27,4,상계,승차,8692
2022-04-27,4,노원,승차,5995
2022-04-27,4,창동,승차,9368
2022-04-27,4,쌍문,승차,13997
2022-04-27,4,수유(강북구청),승차,13064
2022-04-27,4,미아(서울사이버대학),승차,5440
2022-04-27,4,미아사거리,승차,10784
2022-04-27,4,길음,승차,9703
2022-04-27,4,성신여대입구(돈암),승차,5707
2022-04-27,4,한성대입구(삼선교),승차,3794
2022-04-27,4,혜화,승차,2435
2022-04-27,4,동대문,승차,1018
2022-04-27,4,동대문역사문화공원(DDP),승차,972
2022-04-27,4,충무로,승차,1442
2022-04-27,4,명동,승차,722
2022-04-27,4,회현(남대문시장),승차,881
2022-04-27,4,서울역,승차,1601
2022-04-27,4,숙대입구(갈월),승차,2476
2022-04-27,4,삼각지,승차,1009
2022-04-27,4,신용산,승차,1803
2022-04-27,4,이촌(국립중앙박물관),승차,1678
2022-04-27,4,동작(현충원),승차,368
2022-04-27,4,총신대입구(이수),승차,6220
2022-04-27,4,사당,승차,9576
2022-04-27,4,남태령,승차,324
2022-04-28,4,당고개,승차,4075
2022-04-28,4,상계,승차,8669
2022-04-28,4,노원,승차,6047
2022-04-28,4,창동,승차,9288
2022-04-28,4,쌍문,승차,13819
2022-04-28,4,수유(강북구청),승차,13094
2022-04-28,4,미아(서울사이버대학),승차,5685
2022-04-28,4,미아사거리,승차,10767
2022-04-28,4,길음,승차,9644
2022-04-28,4,성신여대입구(돈암),승차,5704
2022-04-28,4,한성대입구(삼선교),승차,3828
2022-04-28,4,혜화,승차,2538
2022-04-28,4,동대문,승차,965
2022-04-28,4,동대문역사문화공원(DDP),승차,921
2022-04-28,4,충무로,승차,1405
2022-04-28,4,명동,승차,671
2022-04-28,4,회현(남대문시장),승차,826
2022-04-28,4,서울역,승차,1539
2022-04-28,4,숙대입구(갈월),승차,2413
2022-04-28,4,삼각지,승차,994
2022-04-28,4,신용산,승차,1733
2022-04-28,4,이촌(국립중앙박물관),승차,1750
2022-04-28,4,동작(현충원),승차,344
2022-04-28,4,총신대입구(이수),승차,6215
2022-04-28,4,사당,승차,9649
2022-04-28,4,남태령,승차,359
2022-04-29,4,당고개,승차,3921
2022-04-29,4,상계,승차,8640
2022-04-29,4,노원,승차,5974
