수송일자,호선,역명,07-10시간대
2022-07-30,4,성신여대입구(돈암),2063
2022-07-30,4,한성대입구(삼선교),1543
2022-07-30,4,혜화,1225
2022-07-30,4,동대문,548
2022-07-30,4,동대문역사문화공원(DDP),550
2022-07-30,4,충무로,820
2022-07-30,4,명동,728
2022-07-30,4,회현(남대문시장),604
2022-07-30,4,서울역,679
2022-07-30,4,숙대입구(갈월),1061
2022-07-30,4,삼각지,303
2022-07-30,4,신용산,710
2022-07-30,4,이촌(국립중앙박물관),567
2022-07-30,4,동작(현충원),186
2022-07-30,4,총신대입구(이수),1921
2022-07-30,4,사당,2851
2022-07-30,4,남태령,215
2022-07-31,4,당고개,1037
2022-07-31,4,상계,1742
2022-07-31,4,노원,1556
2022-07-31,4,창동,2049
2022-07-31,4,쌍문,3152
2022-07-31,4,수유(강북구청),3420
2022-07-31,4,미아(서울사이버대학),1505
2022-07-31,4,미아사거리,2587
2022-07-31,4,길음,1750
2022-07-31,4,성신여대입구(돈암),1344
2022-07-31,4,한성대입구(삼선교),982
2022-07-31,4,혜화,859
2022-07-31,4,동대문,294
2022-07-31,4,동대문역사문화공원(DDP),482
2022-07-31,4,충무로,637
2022-07-31,4,명동,700
2022-07-31,4,회현(남대문시장),352
2022-07-31,4,서울역,620
2022-07-31,4,숙대입구(갈월),759
2022-07-31,4,삼각지,248
2022-07-31,4,신용산,509
2022-07-31,4,이촌(국립중앙박물관),383
2022-07-31,4,동작(현충원),134
2022-07-31,4,총신대입구(이수),1337
2022-07-31,4,사당,2002
2022-07-31,4,남태령,204
2022-08-01,4,당고개,3191
2022-08-01,4,상계,7027
2022-08-01,4,노원,4665
2022-08-01,4,창동,7234
2022-08-01,4,쌍문,11082
2022-08-01,4,수유(강북구청),10478
2022-08-01,4,미아(서울사이버대학),4347
2022-08-01,4,미아사거리,8494
2022-08-01,4,길음,7596
2022-08-01,4,성신여대입구(돈암),4564
2022-08-01,4,한성대입구(삼선교),3198
2022-08-01,4,혜화,2198
2022-08-01,4,동대문,755
2022-08-01,4,동대문역사문화공원(DDP),910
2022-08-01,4,충무로,1236
2022-08-01,4,명동,920
2022-08-01,4,회현(남대문시장),692
2022-08-01,4,서울역,1350
2022-08-01,4,숙대입구(갈월),2102
2022-08-01,4,삼각지,931
2022-08-01,4,신용산,1484
2022-08-01,4,이촌(국립중앙박물관),1359
2022-08-01,4,동작(현충원),266
2022-08-01,4,총신대입구(이수),5035
2022-08-01,4,사당,8414
2022-08-01,4,남태령,323
2022-08-02,4,당고개,3272
2022-08-02,4,상계,7095
2022-08-02,4,노원,4732
2022-08-02,4,창동,7567
2022-08-02,4,쌍문,11310
2022-08-02,4,수유(강북구청),10652
2022-08-02,4,미아(서울사이버대학),4428
2022-08-02,4,미아사거리,8591
2022-08-02,4,길음,7731
2022-08-02,4,성신여대입구(돈암),4701
2022-08-02,4,한성대입구(삼선교),3315
2022-08-02,4,혜화,2229
2022-08-02,4,동대문,788
2022-08-02,4,동대문역사문화공원(DDP),898
2022-08-02,4,충무로,1269
2022-08-02,4,명동,982
2022-08-02,4,회현(남대문시장),736
2022-08-02,4,서울역,1353
2022-08-02,4,숙대입구(갈월),2199
2022-08-02,4,삼각지,930
2022-08-02,4,신용산,1447
2022-08-02,4,이촌(국립중앙박물관),1345
2022-08-02,4,동작(현충원),248
2022-08-02,4,총신대입구(이수),5200
2022-08-02,4,사당,8435
2022-08-02,4,남태령,267
2022-08-03,4,당고개,3266
2022-08-03,4,상계,6974
2022-08-03,4,노원,4683
2022-08-03,4,창동,7407
2022-08-03,4,쌍문,11308
2022-08-03,4,수유(강북구청),10428
2022-08-03,4,미아(서울사이버대학),4265
2022-08-03,4,미아사거리,8534
2022-08-03,4,길음,7618
2022-08-03,4,성신여대입구(돈암),4614
2022-08-03,4,한성대입구(삼선교),3181
2022-08-03,4,혜화,2160
2022-08-03,4,동대문,733
2022-08-03,4,동대문역사문화공원(DDP),917
2022-08-03,4,충무로,1250
2022-08-03,4,명동,817
2022-08-03,4,회현(남대문시장),675
2022-08-03,4,서울역,1379
2022-08-03,4,숙대입구(갈월),2214
2022-08-03,4,삼각지,926
2022-08-03,4,신용산,1480
2022-08-03,4,이촌(국립중앙박물관),1309
2022-08-03,4,동작(현충원),216
2022-08-03,4,총신대입구(이수),5080
2022-08-03,4,사당,8242
2022-08-03,4,남태령,263
2022-08-04,4,당고개,3606
2022-08-04,4,상계,7564
2022-08-04,4,노원,5058
2022-08-04,4,창동,8120
2022-08-04,4,쌍문,12112
2022-08-04,4,수유(강북구청),11308
2022-08-04,4,미아(서울사이버대학),4824
2022-08-04,4,미아사거리,9274
2022-08-04,4,길음,8259
2022-08-04,4,성신여대입구(돈암),4278
2022-08-04,4,한성대입구(삼선교),3519
2022-08-04,4,혜화,2301
2022-08-04,4,동대문,962
2022-08-04,4,동대문역사문화공원(DDP),983
2022-08-04,4,충무로,1465
2022-08-04,4,명동,938
2022-08-04,4,회현(남대문시장),820
2022-08-04,4,서울역,1430
2022-08-04,4,숙대입구(갈월),2261
2022-08-04,4,삼각지,949
2022-08-04,4,신용산,1548
2022-08-04,4,이촌(국립중앙박물관),1422
2022-08-04,4,동작(현충원),298
2022-08-04,4,총신대입구(이수),5482
2022-08-04,4,사당,8708
2022-08-04,4,남태령,268
2022-08-05,4,당고개,3480
2022-08-05,4,상계,7364
2022-08-05,4,노원,4931
2022-08-05,4,창동,7801
2022-08-05,4,쌍문,11781
2022-08-05,4,수유(강북구청),10871
2022-08-05,4,미아(서울사이버대학),4677
2022-08-05,4,미아사거리,8944
2022-08-05,4,길음,7976
2022-08-05,4,성신여대입구(돈암),4772
2022-08-05,4,한성대입구(삼선교),3345
2022-08-05,4,혜화,2365
2022-08-05,4,동대문,969
2022-08-05,4,동대문역사문화공원(DDP),921
2022-08-05,4,충무로,1363
2022-08-05,4,명동,975
2022-08-05,4,회현(남대문시장),837
2022-08-05,4,서울역,1392
2022-08-05,4,숙대입구(갈월),2197
2022-08-05,4,삼각지,858
2022-08-05,4,신용산,1464
2022-08-05,4,이촌(국립중앙박물관),1333
2022-08-05,4,동작(현충원),299
2022-08-05,4,총신대입구(이수),5192
2022-08-05,4,사당,8252
2022-08-05,4,남태령,266
2022-08-06,4,당고개,1589
2022-08-06,4,상계,2912
2022-08-06,4,노원,2028
2022-08-06,4,창동,3201
2022-08-06,4,쌍문,4792
2022-08-06,4,수유(강북구청),5081
2022-08-06,4,미아(서울사이버대학),2335
2022-08-06,4,미아사거리,3684
2022-08-06,4,길음,2793
2022-08-06,4,성신여대입구(돈암),1706
2022-08-06,4,한성대입구(삼선교),1492
2022-08-06,4,혜화,1186
2022-08-06,4,동대문,494
2022-08-06,4,동대문역사문화공원(DDP),530
2022-08-06,4,충무로,847
2022-08-06,4,명동,723
2022-08-06,4,회현(남대문시장),565
2022-08-06,4,서울역,683
2022-08-06,4,숙대입구(갈월),1052
2022-08-06,4,삼각지,324
2022-08-06,4,신용산,639
2022-08-06,4,이촌(국립중앙박물관),510
2022-08-06,4,동작(현충원),194
2022-08-06,4,총신대입구(이수),1890
2022-08-06,4,사당,2674
2022-08-06,4,남태령,230
2022-08-07,4,당고개,1037
2022-08-07,4,상계,1832
2022-08-07,4,노원,1668
2022-08-07,4,창동,2184
2022-08-07,4,쌍문,3293
2022-08-07,4,수유(강북구청),3570
2022-08-07,4,미아(서울사이버대학),1514
2022-08-07,4,미아사거리,2606
2022-08-07,4,길음,1814
2022-08-07,4,성신여대입구(돈암),1127
2022-08-07,4,한성대입구(삼선교),1018
2022-08-07,4,혜화,870
2022-08-07,4,동대문,249
2022-08-07,4,동대문역사문화공원(DDP),496
2022-08-07,4,충무로,612
2022-08-07,4,명동,628
2022-08-07,4,회현(남대문시장),383
2022-08-07,4,서울역,558
2022-08-07,4,숙대입구(갈월),752
2022-08-07,4,삼각지,236
2022-08-07,4,신용산,491
2022-08-07,4,이촌(국립중앙박물관),361
2022-08-07,4,동작(현충원),149
2022-08-07,4,총신대입구(이수),1383
2022-08-07,4,사당,1978
2022-08-07,4,남태령,159
2022-08-08,4,당고개,3492
2022-08-08,4,상계,7385
2022-08-08,4,노원,4901
2022-08-08,4,창동,7849
2022-08-08,4,쌍문,11860
2022-08-08,4,수유(강북구청),11106
2022-08-08,4,미아(서울사이버대학),4591
2022-08-08,4,미아사거리,9050
2022-08-08,4,길음,8156
2022-08-08,4,성신여대입구(돈암),4857
2022-08-08,4,한성대입구(삼선교),3448
2022-08-08,4,혜화,2429
2022-08-08,4,동대문,640
2022-08-08,4,동대문역사문화공원(DDP),769
2022-08-08,4,충무로,1254
2022-08-08,4,명동,935
2022-08-08,4,회현(남대문시장),667
2022-08-08,4,서울역,1407
2022-08-08,4,숙대입구(갈월),2253
2022-08-08,4,삼각지,978
2022-08-08,4,신용산,1602
2022-08-08,4,이촌(국립중앙박물관),1403
2022-08-08,4,동작(현충원),268
2022-08-08,4,총신대입구(이수),5232
2022-08-08,4,사당,8644
2022-08-08,4,남태령,286
2022-08-09,4,당고개,3439
2022-08-09,4,상계,7435
2022-08-09,4,노원,4949
2022-08-09,4,창동,7805
2022-08-09,4,쌍문,11473
2022-08-09,4,수유(강북구청),10929
2022-08-09,4,미아(서울사이버대학),4657
2022-08-09,4,미아사거리,8668
2022-08-09,4,길음,7908
2022-08-09,4,성신여대입구(돈암),4696
2022-08-09,4,한성대입구(삼선교),3335
2022-08-09,4,혜화,2236
2022-08-09,4,동대문,573
2022-08-09,4,동대문역사문화공원(DDP),816
2022-08-09,4,충무로,1398
2022-08-09,4,명동,924
2022-08-09,4,회현(남대문시장),667
2022-08-09,4,서울역,1431
2022-08-09,4,숙대입구(갈월),2188
2022-08-09,4,삼각지,870
2022-08-09,4,신용산,1591
2022-08-09,4,이촌(국립중앙박물관),1703
2022-08-09,4,동작(현충원),896
2022-08-09,4,총신대입구(이수),4762
2022-08-09,4,사당,7113
2022-08-09,4,남태령,275
2022-08-10,4,당고개,3498
2022-08-10,4,상계,7619
2022-08-10,4,노원,5015
2022-08-10,4,창동,8008
2022-08-10,4,쌍문,11879
2022-08-10,4,수유(강북구청),11194
2022-08-10,4,미아(서울사이버대학),4791
2022-08-10,4,미아사거리,9071
2022-08-10,4,길음,8337
2022-08-10,4,성신여대입구(돈암),4851
2022-08-10,4,한성대입구(삼선교),3402
2022-08-10,4,혜화,2223
2022-08-10,4,동대문,585
2022-08-10,4,동대문역사문화공원(DDP),828
2022-08-10,4,충무로,1381
2022-08-10,4,명동,930
2022-08-10,4,회현(남대문시장),696
2022-08-10,4,서울역,1387
2022-08-10,4,숙대입구(갈월),2232
2022-08-10,4,삼각지,923
2022-08-10,4,신용산,1647
2022-08-10,4,이촌(국립중앙박물관),2180
2022-08-10,4,동작(현충원),354
2022-08-10,4,총신대입구(이수),5246
2022-08-10,4,사당,8077
2022-08-10,4,남태령,254
2022-08-11,4,당고개,3524
2022-08-11,4,상계,7573
2022-08-11,4,노원,5081
2022-08-11,4,창동,7983
2022-08-11,4,쌍문,11860
2022-08-11,4,수유(강북구청),11211
2022-08-11,4,미아(서울사이버대학),4778
2022-08-11,4,미아사거리,9183
2022-08-11,4,길음,8194
2022-08-11,4,성신여대입구(돈암),4879
2022-08-11,4,한성대입구(삼선교),3391
2022-08-11,4,혜화,2298
2022-08-11,4,동대문,606
2022-08-11,4,동대문역사문화공원(DDP),852
2022-08-11,4,충무로,1372
2022-08-11,4,명동,894
2022-08-11,4,회현(남대문시장),642
2022-08-11,4,서울역,1400
2022-08-11,4,숙대입구(갈월),2341
2022-08-11,4,삼각지,907
2022-08-11,4,신용산,1603
2022-08-11,4,이촌(국립중앙박물관),1723
2022-08-11,4,동작(현충원),291
2022-08-11,4,총신대입구(이수),5382
2022-08-11,4,사당,8687
2022-08-11,4,남태령,280
2022-08-12,4,당고개,3460
2022-08-12,4,상계,7418
2022-08-12,4,노원,5086
2022-08-12,4,창동,7843
2022-08-12,4,쌍문,11714
2022-08-12,4,수유(강북구청),10982
2022-08-12,4,미아(서울사이버대학),4730
2022-08-12,4,미아사거리,9082
2022-08-12,4,길음,7939
2022-08-12,4,성신여대입구(돈암),4725
2022-08-12,4,한성대입구(삼선교),3359
2022-08-12,4,혜화,2263
2022-08-12,4,동대문,627
2022-08-12,4,동대문역사문화공원(DDP),890
2022-08-12,4,충무로,1457
2022-08-12,4,명동,965
2022-08-12,4,회현(남대문시장),730
2022-08-12,4,서울역,1403
2022-08-12,4,숙대입구(갈월),2195
2022-08-12,4,삼각지,898
2022-08-12,4,신용산,1502
2022-08-12,4,이촌(국립중앙박물관),1533
2022-08-12,4,동작(현충원),337
2022-08-12,4,총신대입구(이수),5375
2022-08-12,4,사당,8142
2022-08-12,4,남태령,276
2022-08-13,4,당고개,1608
2022-08-13,4,상계,2847
2022-08-13,4,노원,1975
2022-08-13,4,창동,3173
2022-08-13,4,쌍문,4783
2022-08-13,4,수유(강북구청),5007
2022-08-13,4,미아(서울사이버대학),2167
2022-08-13,4,미아사거리,3793
2022-08-13,4,길음,2701
2022-08-13,4,성신여대입구(돈암),2021
2022-08-13,4,한성대입구(삼선교),1502
2022-08-13,4,혜화,1214
2022-08-13,4,동대문,449
2022-08-13,4,동대문역사문화공원(DDP),540
2022-08-13,4,충무로,862
2022-08-13,4,명동,708
2022-08-13,4,회현(남대문시장),510
2022-08-13,4,서울역,726
2022-08-13,4,숙대입구(갈월),1054
2022-08-13,4,삼각지,311
2022-08-13,4,신용산,675
2022-08-13,4,이촌(국립중앙박물관),539
2022-08-13,4,동작(현충원),170
2022-08-13,4,총신대입구(이수),1770
2022-08-13,4,사당,2705
2022-08-13,4,남태령,233
2022-08-14,4,당고개,1026
2022-08-14,4,상계,1700
2022-08-14,4,노원,1574
2022-08-14,4,창동,2057
2022-08-14,4,쌍문,3118
2022-08-14,4,수유(강북구청),3484
2022-08-14,4,미아(서울사이버대학),1497
2022-08-14,4,미아사거리,2547
2022-08-14,4,길음,1825
2022-08-14,4,성신여대입구(돈암),1303
2022-08-14,4,한성대입구(삼선교),993
2022-08-14,4,혜화,881
2022-08-14,4,동대문,265
2022-08-14,4,동대문역사문화공원(DDP),491
2022-08-14,4,충무로,588
2022-08-14,4,명동,712
2022-08-14,4,회현(남대문시장),388
2022-08-14,4,서울역,644
2022-08-14,4,숙대입구(갈월),779
2022-08-14,4,삼각지,239
2022-08-14,4,신용산,524
2022-08-14,4,이촌(국립중앙박물관),600
2022-08-14,4,동작(현충원),125
2022-08-14,4,총신대입구(이수),1391
2022-08-14,4,사당,1989
2022-08-14,4,남태령,176
2022-08-15,4,당고개,1085
2022-08-15,4,상계,1994
2022-08-15,4,노원,1359
2022-08-15,4,창동,2228
2022-08-15,4,쌍문,3410
2022-08-15,4,수유(강북구청),3534
2022-08-15,4,미아(서울사이버대학),1588
2022-08-15,4,미아사거리,2587
2022-08-15,4,길음,1918
2022-08-15,4,성신여대입구(돈암),1359
2022-08-15,4,한성대입구(삼선교),935
2022-08-15,4,혜화,818
2022-08-15,4,동대문,470
2022-08-15,4,동대문역사문화공원(DDP),526
2022-08-15,4,충무로,555
2022-08-15,4,명동,634
2022-08-15,4,회현(남대문시장),457
2022-08-15,4,서울역,453
2022-08-15,4,숙대입구(갈월),685
2022-08-15,4,삼각지,232
2022-08-15,4,신용산,434
2022-08-15,4,이촌(국립중앙박물관),332
2022-08-15,4,동작(현충원),148
2022-08-15,4,총신대입구(이수),1313
2022-08-15,4,사당,1669
2022-08-15,4,남태령,121
2022-08-16,4,당고개,3662
2022-08-16,4,상계,7662
2022-08-16,4,노원,5089
2022-08-16,4,창동,8113
2022-08-16,4,쌍문,12252
2022-08-16,4,수유(강북구청),11465
2022-08-16,4,미아(서울사이버대학),4866
2022-08-16,4,미아사거리,9623
2022-08-16,4,길음,8516
2022-08-16,4,성신여대입구(돈암),4964
2022-08-16,4,한성대입구(삼선교),3443
2022-08-16,4,혜화,2361
2022-08-16,4,동대문,937
2022-08-16,4,동대문역사문화공원(DDP),912
2022-08-16,4,충무로,1296
2022-08-16,4,명동,831
2022-08-16,4,회현(남대문시장),741
2022-08-16,4,서울역,1438
2022-08-16,4,숙대입구(갈월),2316
2022-08-16,4,삼각지,935
2022-08-16,4,신용산,1649
2022-08-16,4,이촌(국립중앙박물관),1512
2022-08-16,4,동작(현충원),294
2022-08-16,4,총신대입구(이수),5411
2022-08-16,4,사당,8742
2022-08-16,4,남태령,318
2022-08-17,4,당고개,3712
2022-08-17,4,상계,7803
2022-08-17,4,노원,5304
2022-08-17,4,창동,8605
2022-08-17,4,쌍문,10511
2022-08-17,4,수유(강북구청),11604
2022-08-17,4,미아(서울사이버대학),4941
2022-08-17,4,미아사거리,9558
2022-08-17,4,길음,8718
2022-08-17,4,성신여대입구(돈암),5067
2022-08-17,4,한성대입구(삼선교),3590
2022-08-17,4,혜화,2243
2022-08-17,4,동대문,941
2022-08-17,4,동대문역사문화공원(DDP),971
2022-08-17,4,충무로,1574
2022-08-17,4,명동,729
2022-08-17,4,회현(남대문시장),742
2022-08-17,4,서울역,1433
2022-08-17,4,숙대입구(갈월),2271
2022-08-17,4,삼각지,947
2022-08-17,4,신용산,1615
2022-08-17,4,이촌(국립중앙박물관),1592
2022-08-17,4,동작(현충원),323
2022-08-17,4,총신대입구(이수),5679
2022-08-17,4,사당,9677
2022-08-17,4,남태령,304
2022-08-18,4,당고개,3753
2022-08-18,4,상계,7861
2022-08-18,4,노원,5293
2022-08-18,4,창동,8498
2022-08-18,4,쌍문,12400
2022-08-18,4,수유(강북구청),11668
2022-08-18,4,미아(서울사이버대학),4908
2022-08-18,4,미아사거리,9677
2022-08-18,4,길음,8593
2022-08-18,4,성신여대입구(돈암),5064
2022-08-18,4,한성대입구(삼선교),3544
2022-08-18,4,혜화,2377
2022-08-18,4,동대문,936
2022-08-18,4,동대문역사문화공원(DDP),933
2022-08-18,4,충무로,1520
2022-08-18,4,명동,872
2022-08-18,4,회현(남대문시장),819
2022-08-18,4,서울역,1474
2022-08-18,4,숙대입구(갈월),2276
2022-08-18,4,삼각지,952
2022-08-18,4,신용산,1572
2022-08-18,4,이촌(국립중앙박물관),1519
2022-08-18,4,동작(현충원),292
2022-08-18,4,총신대입구(이수),5549
2022-08-18,4,사당,8485
2022-08-18,4,남태령,254
2022-08-19,4,당고개,3704
2022-08-19,4,상계,7847
2022-08-19,4,노원,5133
2022-08-19,4,창동,8368
2022-08-19,4,쌍문,12350
2022-08-19,4,수유(강북구청),11372
2022-08-19,4,미아(서울사이버대학),4912
2022-08-19,4,미아사거리,9470
2022-08-19,4,길음,8462
2022-08-19,4,성신여대입구(돈암),4959
2022-08-19,4,한성대입구(삼선교),3471
2022-08-19,4,혜화,2322
2022-08-19,4,동대문,946
2022-08-19,4,동대문역사문화공원(DDP),969
2022-08-19,4,충무로,1493
2022-08-19,4,명동,901
2022-08-19,4,회현(남대문시장),821
2022-08-19,4,서울역,1466
2022-08-19,4,숙대입구(갈월),2286
2022-08-19,4,삼각지,921
2022-08-19,4,신용산,1492
2022-08-19,4,이촌(국립중앙박물관),1515
2022-08-19,4,동작(현충원),349
2022-08-19,4,총신대입구(이수),5505
2022-08-19,4,사당,8702
2022-08-19,4,남태령,256
2022-08-20,4,당고개,1690
2022-08-20,4,상계,2983
2022-08-20,4,노원,2209
2022-08-20,4,창동,3447
2022-08-20,4,쌍문,5257
2022-08-20,4,수유(강북구청),5466
2022-08-20,4,미아(서울사이버대학),2344
2022-08-20,4,미아사거리,3924
2022-08-20,4,길음,2980
2022-08-20,4,성신여대입구(돈암),2179
2022-08-20,4,한성대입구(삼선교),1541
2022-08-20,4,혜화,1264
2022-08-20,4,동대문,492
2022-08-20,4,동대문역사문화공원(DDP),556
2022-08-20,4,충무로,909
2022-08-20,4,명동,698
2022-08-20,4,회현(남대문시장),582
2022-08-20,4,서울역,709
2022-08-20,4,숙대입구(갈월),1075
2022-08-20,4,삼각지,323
2022-08-20,4,신용산,736
2022-08-20,4,이촌(국립중앙박물관),603
2022-08-20,4,동작(현충원),226
2022-08-20,4,총신대입구(이수),1946
2022-08-20,4,사당,3021
2022-08-20,4,남태령,190
2022-08-21,4,당고개,1092
2022-08-21,4,상계,1907
2022-08-21,4,노원,1648
2022-08-21,4,창동,2298
2022-08-21,4,쌍문,3426
2022-08-21,4,수유(강북구청),3755
2022-08-21,4,미아(서울사이버대학),1617
2022-08-21,4,미아사거리,2720
2022-08-21,4,길음,1897
2022-08-21,4,성신여대입구(돈암),1466
2022-08-21,4,한성대입구(삼선교),1048
2022-08-21,4,혜화,858
2022-08-21,4,동대문,284
2022-08-21,4,동대문역사문화공원(DDP),472
2022-08-21,4,충무로,606
2022-08-21,4,명동,666
2022-08-21,4,회현(남대문시장),396
2022-08-21,4,서울역,620
2022-08-21,4,숙대입구(갈월),849
2022-08-21,4,삼각지,237
2022-08-21,4,신용산,535
2022-08-21,4,이촌(국립중앙박물관),406
2022-08-21,4,동작(현충원),142
2022-08-21,4,총신대입구(이수),1563
2022-08-21,4,사당,2244
2022-08-21,4,남태령,186
2022-08-22,4,당고개,3770
2022-08-22,4,상계,7746
2022-08-22,4,노원,5090
2022-08-22,4,창동,8242
2022-08-22,4,쌍문,12367
2022-08-22,4,수유(강북구청),11777
2022-08-22,4,미아(서울사이버대학),4932
2022-08-22,4,미아사거리,9650
2022-08-22,4,길음,8518
2022-08-22,4,성신여대입구(돈암),5014
2022-08-22,4,한성대입구(삼선교),3528
2022-08-22,4,혜화,2421
2022-08-22,4,동대문,941
2022-08-22,4,동대문역사문화공원(DDP),949
2022-08-22,4,충무로,1346
2022-08-22,4,명동,902
2022-08-22,4,회현(남대문시장),780
2022-08-22,4,서울역,1471
2022-08-22,4,숙대입구(갈월),2345
2022-08-22,4,삼각지,984
2022-08-22,4,신용산,1629
2022-08-22,4,이촌(국립중앙박물관),1578
2022-08-22,4,동작(현충원),286
2022-08-22,4,총신대입구(이수),5457
2022-08-22,4,사당,8804
2022-08-22,4,남태령,389
2022-08-23,4,당고개,3923
2022-08-23,4,상계,8178
2022-08-23,4,노원,5478
2022-08-23,4,창동,8733
2022-08-23,4,쌍문,12905
2022-08-23,4,수유(강북구청),12172
2022-08-23,4,미아(서울사이버대학),5201
2022-08-23,4,미아사거리,10071
2022-08-23,4,길음,9054
2022-08-23,4,성신여대입구(돈암),5388
2022-08-23,4,한성대입구(삼선교),3779
2022-08-23,4,혜화,2343
2022-08-23,4,동대문,901
2022-08-23,4,동대문역사문화공원(DDP),994
2022-08-23,4,충무로,1586
2022-08-23,4,명동,901
2022-08-23,4,회현(남대문시장),844
2022-08-23,4,서울역,1511
2022-08-23,4,숙대입구(갈월),2475
2022-08-23,4,삼각지,1024
2022-08-23,4,신용산,1698
2022-08-23,4,이촌(국립중앙박물관),1616
2022-08-23,4,동작(현충원),283
2022-08-23,4,총신대입구(이수),5747
2022-08-23,4,사당,9209
2022-08-23,4,남태령,425
2022-08-24,4,당고개,3869
2022-08-24,4,상계,8170
2022-08-24,4,노원,5383
2022-08-24,4,창동,8816
2022-08-24,4,쌍문,13012
2022-08-24,4,수유(강북구청),12254
2022-08-24,4,미아(서울사이버대학),5162
2022-08-24,4,미아사거리,10004
2022-08-24,4,길음,9250
2022-08-24,4,성신여대입구(돈암),5377
2022-08-24,4,한성대입구(삼선교),3767
2022-08-24,4,혜화,2344
2022-08-24,4,동대문,986
2022-08-24,4,동대문역사문화공원(DDP),967
2022-08-24,4,충무로,1619
2022-08-24,4,명동,1011
2022-08-24,4,회현(남대문시장),878
2022-08-24,4,서울역,1465
2022-08-24,4,숙대입구(갈월),2401
2022-08-24,4,삼각지,1054
2022-08-24,4,신용산,1677
2022-08-24,4,이촌(국립중앙박물관),1640
2022-08-24,4,동작(현충원),331
2022-08-24,4,총신대입구(이수),5784
2022-08-24,4,사당,9300
2022-08-24,4,남태령,395
2022-08-25,4,당고개,3977
2022-08-25,4,상계,8170
2022-08-25,4,노원,5470
2022-08-25,4,창동,8690
2022-08-25,4,쌍문,12799
2022-08-25,4,수유(강북구청),12158
2022-08-25,4,미아(서울사이버대학),5126
2022-08-25,4,미아사거리,10080
2022-08-25,4,길음,9179
2022-08-25,4,성신여대입구(돈암),5368
2022-08-25,4,한성대입구(삼선교),3801
2022-08-25,4,혜화,2322
2022-08-25,4,동대문,947
2022-08-25,4,동대문역사문화공원(DDP),1092
2022-08-25,4,충무로,1587
2022-08-25,4,명동,1016
2022-08-25,4,회현(남대문시장),852
2022-08-25,4,서울역,1521
2022-08-25,4,숙대입구(갈월),2483
2022-08-25,4,삼각지,1042
2022-08-25,4,신용산,1654
2022-08-25,4,이촌(국립중앙박물관),1685
2022-08-25,4,동작(현충원),318
2022-08-25,4,총신대입구(이수),5839
2022-08-25,4,사당,9192
2022-08-25,4,남태령,428
2022-08-26,4,당고개,3831
2022-08-26,4,상계,7949
2022-08-26,4,노원,5386
2022-08-26,4,창동,8455
2022-08-26,4,쌍문,12565
2022-08-26,4,수유(강북구청),11882
2022-08-26,4,미아(서울사이버대학),5064
2022-08-26,4,미아사거리,9791
2022-08-26,4,길음,8888
2022-08-26,4,성신여대입구(돈암),5228
2022-08-26,4,한성대입구(삼선교),3586
2022-08-26,4,혜화,2342
2022-08-26,4,동대문,1003
2022-08-26,4,동대문역사문화공원(DDP),1017
2022-08-26,4,충무로,1464
2022-08-26,4,명동,949
2022-08-26,4,회현(남대문시장),831
2022-08-26,4,서울역,1460
2022-08-26,4,숙대입구(갈월),2364
2022-08-26,4,삼각지,942
2022-08-26,4,신용산,1588
2022-08-26,4,이촌(국립중앙박물관),1571
2022-08-26,4,동작(현충원),363
2022-08-26,4,총신대입구(이수),5564
2022-08-26,4,사당,8775
2022-08-26,4,남태령,335
2022-08-27,4,당고개,1702
2022-08-27,4,상계,3176
2022-08-27,4,노원,2320
2022-08-27,4,창동,3671
2022-08-27,4,쌍문,5480
2022-08-27,4,수유(강북구청),5708
2022-08-27,4,미아(서울사이버대학),2514
2022-08-27,4,미아사거리,4142
2022-08-27,4,길음,3201
2022-08-27,4,성신여대입구(돈암),2273
2022-08-27,4,한성대입구(삼선교),1661
2022-08-27,4,혜화,1381
2022-08-27,4,동대문,487
2022-08-27,4,동대문역사문화공원(DDP),595
2022-08-27,4,충무로,930
2022-08-27,4,명동,786
2022-08-27,4,회현(남대문시장),607
2022-08-27,4,서울역,747
2022-08-27,4,숙대입구(갈월),1163
2022-08-27,4,삼각지,351
2022-08-27,4,신용산,735
2022-08-27,4,이촌(국립중앙박물관),680
2022-08-27,4,동작(현충원),207
2022-08-27,4,총신대입구(이수),2145
2022-08-27,4,사당,3208
2022-08-27,4,남태령,227
2022-08-28,4,당고개,1169
2022-08-28,4,상계,2076
2022-08-28,4,노원,1745
2022-08-28,4,창동,2455
2022-08-28,4,쌍문,3545
2022-08-28,4,수유(강북구청),3817
2022-08-28,4,미아(서울사이버대학),1655
2022-08-28,4,미아사거리,2913
2022-08-28,4,길음,1969
2022-08-28,4,성신여대입구(돈암),1477
2022-08-28,4,한성대입구(삼선교),1114
2022-08-28,4,혜화,922
2022-08-28,4,동대문,282
2022-08-28,4,동대문역사문화공원(DDP),458
2022-08-28,4,충무로,721
2022-08-28,4,명동,742
2022-08-28,4,회현(남대문시장),415
2022-08-28,4,서울역,679
2022-08-28,4,숙대입구(갈월),869
2022-08-28,4,삼각지,279
2022-08-28,4,신용산,547
2022-08-28,4,이촌(국립중앙박물관),432
2022-08-28,4,동작(현충원),146
2022-08-28,4,총신대입구(이수),1602
2022-08-28,4,사당,2265
2022-08-28,4,남태령,187
2022-08-29,4,당고개,4013
2022-08-29,4,상계,8263
2022-08-29,4,노원,5535
2022-08-29,4,창동,8768
2022-08-29,4,쌍문,13024
